time,ref,room,processed
47.774898,-0.303741,-0.440216,0.233722
47.774921,-0.311890,-0.438751,0.229817
47.774943,-0.317322,-0.433655,0.225288
47.774966,-0.322357,-0.428558,0.221717
47.774989,-0.327667,-0.424408,0.219842
47.775011,-0.332428,-0.419281,0.217666
47.775034,-0.338379,-0.412781,0.215678
47.775057,-0.345978,-0.405334,0.215100
47.775079,-0.353058,-0.398285,0.214602
47.775102,-0.358887,-0.393066,0.213776
47.775125,-0.364410,-0.390533,0.214023
47.775147,-0.366852,-0.389709,0.214724
47.775170,-0.367126,-0.391449,0.217054
47.775193,-0.366821,-0.393616,0.219920
47.775215,-0.366089,-0.395599,0.221150
47.775238,-0.364532,-0.398163,0.222180
47.775261,-0.363800,-0.401489,0.225515
47.775283,-0.363220,-0.403839,0.229080
47.775306,-0.363129,-0.406219,0.232650
47.775329,-0.363342,-0.407959,0.236451
47.775351,-0.363037,-0.409271,0.238993
47.775374,-0.363495,-0.411926,0.240592
47.775397,-0.367462,-0.415680,0.241906
47.775420,-0.372284,-0.418365,0.240456
47.775442,-0.375061,-0.419159,0.237398
47.775465,-0.375031,-0.417816,0.234293
47.775488,-0.372894,-0.415009,0.230135
47.775510,-0.370239,-0.412506,0.225589
47.775533,-0.368134,-0.409546,0.221362
47.775556,-0.364532,-0.405487,0.216417
47.775578,-0.358124,-0.402008,0.212068
47.775601,-0.349976,-0.399811,0.208824
47.775624,-0.341248,-0.396667,0.204841
47.775646,-0.333466,-0.392426,0.200441
47.775669,-0.327576,-0.386444,0.195256
47.775692,-0.321960,-0.378998,0.187980
47.775714,-0.316223,-0.370758,0.180473
47.775737,-0.313080,-0.362061,0.173964
47.775760,-0.312286,-0.352997,0.167198
47.775782,-0.312836,-0.345337,0.161120
47.775805,-0.313995,-0.338837,0.155570
47.775828,-0.315155,-0.332336,0.150557
47.775850,-0.316650,-0.326538,0.147406
47.775873,-0.319489,-0.321686,0.145650
47.775896,-0.322662,-0.316620,0.144165
47.775918,-0.325653,-0.311951,0.143081
47.775941,-0.329956,-0.307312,0.140974
47.775964,-0.334808,-0.302582,0.136507
47.775986,-0.337921,-0.298187,0.130470
47.776009,-0.341370,-0.293884,0.124726
47.776032,-0.346344,-0.289856,0.120487
47.776054,-0.350403,-0.286957,0.118095
47.776077,-0.352081,-0.285950,0.116201
47.776100,-0.352203,-0.286499,0.113706
47.776122,-0.351715,-0.289459,0.110344
47.776145,-0.352783,-0.293671,0.106954
47.776168,-0.356628,-0.296265,0.105372
47.776190,-0.362488,-0.296631,0.105762
47.776213,-0.366272,-0.295959,0.104826
47.776236,-0.365814,-0.295624,0.101704
47.776259,-0.362701,-0.295166,0.097131
47.776281,-0.359619,-0.292267,0.092010
47.776304,-0.354584,-0.285919,0.087366
47.776327,-0.344849,-0.278839,0.083261
47.776349,-0.336182,-0.274139,0.080363
47.776372,-0.337891,-0.271851,0.079821
47.776395,-0.354034,-0.269745,0.081039
47.776417,-0.376923,-0.267670,0.080622
47.776440,-0.392517,-0.267151,0.077222
47.776463,-0.392487,-0.271210,0.071100
47.776485,-0.380707,-0.278931,0.063103
47.776508,-0.365631,-0.288055,0.055012
47.776531,-0.353668,-0.298065,0.047977
47.776553,-0.347900,-0.309937,0.041868
47.776576,-0.347717,-0.322601,0.037297
47.776599,-0.351654,-0.333527,0.034296
47.776621,-0.361542,-0.342560,0.032047
47.776644,-0.375549,-0.350861,0.029759
47.776667,-0.385437,-0.359009,0.027776
47.776689,-0.382507,-0.366150,0.025030
47.776712,-0.365021,-0.370819,0.020742
47.776735,-0.338043,-0.374817,0.015392
47.776757,-0.312592,-0.382416,0.011474
47.776780,-0.296204,-0.393890,0.010485
47.776803,-0.289276,-0.406891,0.011664
47.776825,-0.289825,-0.421295,0.012371
47.776848,-0.297760,-0.438110,0.012639
47.776871,-0.308411,-0.456940,0.013523
47.776893,-0.315216,-0.476410,0.014660
47.776916,-0.315643,-0.494904,0.014926
47.776939,-0.313721,-0.513763,0.015890
47.776961,-0.313293,-0.534515,0.018697
47.776984,-0.314606,-0.555817,0.023056
47.777007,-0.313995,-0.574738,0.027183
47.777029,-0.310028,-0.591522,0.029869
47.777052,-0.305450,-0.606079,0.032166
47.777075,-0.304352,-0.619781,0.036133
47.777098,-0.305817,-0.633636,0.040363
47.777120,-0.306732,-0.646729,0.043069
47.777143,-0.306305,-0.657227,0.044395
47.777166,-0.306458,-0.665375,0.044929
47.777188,-0.309204,-0.671417,0.045375
47.777211,-0.313019,-0.677765,0.045628
47.777234,-0.316742,-0.686157,0.046003
47.777256,-0.318604,-0.694885,0.046205
47.777279,-0.318756,-0.702545,0.045925
47.777302,-0.320251,-0.710754,0.044497
47.777324,-0.323578,-0.720490,0.042030
47.777347,-0.325073,-0.730530,0.039248
47.777370,-0.319977,-0.740692,0.035509
47.777392,-0.308746,-0.748962,0.031098
47.777415,-0.296906,-0.755249,0.026471
47.777438,-0.288239,-0.758270,0.020724
47.777460,-0.281647,-0.756531,0.013377
47.777483,-0.274719,-0.749603,0.003859
47.777506,-0.269501,-0.739746,-0.007160
47.777528,-0.267853,-0.728485,-0.018770
47.777551,-0.266388,-0.717529,-0.032063
47.777574,-0.258453,-0.707520,-0.048568
47.777596,-0.242950,-0.696106,-0.066472
47.777619,-0.224304,-0.682617,-0.083311
47.777642,-0.208557,-0.670105,-0.097412
47.777664,-0.197754,-0.661774,-0.109490
47.777687,-0.191681,-0.658264,-0.121195
47.777710,-0.188110,-0.657196,-0.133253
47.777732,-0.185638,-0.655518,-0.144561
47.777755,-0.183350,-0.653961,-0.155481
47.777778,-0.179169,-0.655457,-0.166584
47.777800,-0.170746,-0.659058,-0.176417
47.777823,-0.158966,-0.661957,-0.183757
47.777846,-0.148224,-0.663361,-0.189276
47.777868,-0.142395,-0.664368,-0.194695
47.777891,-0.140747,-0.666290,-0.200334
47.777914,-0.140564,-0.668549,-0.203691
47.777937,-0.138763,-0.668732,-0.204124
47.777959,-0.135529,-0.667053,-0.204106
47.777982,-0.131714,-0.664093,-0.205396
47.778005,-0.129211,-0.660797,-0.205968
47.778027,-0.128510,-0.658020,-0.204830
47.778050,-0.129578,-0.657043,-0.202066
47.778073,-0.131439,-0.656250,-0.197623
47.778095,-0.133087,-0.653809,-0.191458
47.778118,-0.132843,-0.648682,-0.184451
47.778141,-0.129883,-0.643402,-0.177770
47.778163,-0.124359,-0.640167,-0.171984
47.778186,-0.119110,-0.638824,-0.164966
47.778209,-0.116882,-0.637909,-0.156029
47.778231,-0.119141,-0.638397,-0.147336
47.778254,-0.124176,-0.642273,-0.140055
47.778277,-0.129761,-0.650635,-0.132651
47.778299,-0.133423,-0.662262,-0.125861
47.778322,-0.133484,-0.675049,-0.121573
47.778345,-0.129456,-0.688049,-0.119464
47.778367,-0.123901,-0.700653,-0.116431
47.778390,-0.119751,-0.712067,-0.111485
47.778413,-0.116089,-0.722321,-0.108233
47.778435,-0.111206,-0.731995,-0.109497
47.778458,-0.105530,-0.740326,-0.112932
47.778481,-0.099915,-0.746033,-0.114742
47.778503,-0.094452,-0.749573,-0.114904
47.778526,-0.089661,-0.754303,-0.115684
47.778549,-0.085999,-0.761627,-0.117906
47.778571,-0.083801,-0.769379,-0.120036
47.778594,-0.082977,-0.773041,-0.121662
47.778617,-0.082214,-0.773682,-0.124240
47.778639,-0.081299,-0.775970,-0.127413
47.778662,-0.081726,-0.783020,-0.129392
47.778685,-0.084106,-0.791809,-0.129777
47.778707,-0.086121,-0.797485,-0.129108
47.778730,-0.087006,-0.798004,-0.127149
47.778753,-0.087341,-0.798126,-0.124267
47.778776,-0.088959,-0.801239,-0.120630
47.778798,-0.089874,-0.805084,-0.118195
47.778821,-0.087860,-0.806702,-0.117292
47.778844,-0.079895,-0.804871,-0.116963
47.778866,-0.067291,-0.801514,-0.116403
47.778889,-0.053314,-0.798553,-0.116942
47.778912,-0.041748,-0.795349,-0.118311
47.778934,-0.033295,-0.791992,-0.119910
47.778957,-0.027588,-0.790100,-0.120909
47.778980,-0.021820,-0.791260,-0.121994
47.779002,-0.014771,-0.795288,-0.123762
47.779025,-0.007080,-0.801788,-0.125357
47.779048,-0.001312,-0.808624,-0.124733
47.779070,0.002258,-0.814148,-0.123712
47.779093,0.004669,-0.819489,-0.123614
47.779116,0.005341,-0.826538,-0.122455
47.779138,0.002014,-0.836517,-0.118621
47.779161,-0.003296,-0.848022,-0.113504
47.779184,-0.007904,-0.858673,-0.108277
47.779206,-0.011047,-0.869202,-0.104363
47.779229,-0.015167,-0.882294,-0.100724
47.779252,-0.022064,-0.896698,-0.096397
47.779274,-0.030396,-0.909058,-0.092652
47.779297,-0.036438,-0.917236,-0.090828
47.779320,-0.039185,-0.922455,-0.089877
47.779342,-0.040802,-0.925812,-0.088761
47.779365,-0.043457,-0.927643,-0.087269
47.779388,-0.047150,-0.926575,-0.085721
47.779410,-0.051117,-0.922607,-0.084113
47.779433,-0.053619,-0.917114,-0.082668
47.779456,-0.053253,-0.909576,-0.081442
47.779478,-0.050049,-0.901947,-0.080220
47.779501,-0.046295,-0.894073,-0.078548
47.779524,-0.043549,-0.885010,-0.076435
47.779546,-0.041504,-0.873871,-0.074523
47.779569,-0.037292,-0.861145,-0.074520
47.779592,-0.030487,-0.848206,-0.075652
47.779615,-0.021545,-0.835449,-0.076527
47.779637,-0.011932,-0.820984,-0.077030
47.779660,-0.001007,-0.803314,-0.078661
47.779683,0.010803,-0.784485,-0.081305
47.779705,0.022247,-0.766449,-0.085081
47.779728,0.031586,-0.750183,-0.089488
47.779751,0.039825,-0.735474,-0.094249
47.779773,0.048615,-0.721527,-0.099617
47.779796,0.057770,-0.708923,-0.104559
47.779819,0.066254,-0.697662,-0.107912
47.779841,0.073425,-0.687927,-0.110419
47.779864,0.079193,-0.680084,-0.111997
47.779887,0.084351,-0.674561,-0.111965
47.779909,0.090149,-0.669464,-0.111907
47.779932,0.096710,-0.662048,-0.112298
47.779955,0.103546,-0.652069,-0.111598
47.779977,0.110901,-0.640350,-0.110231
47.780000,0.119354,-0.628113,-0.109129
47.780023,0.127991,-0.616425,-0.108229
47.780045,0.135193,-0.604248,-0.107670
47.780068,0.140991,-0.591980,-0.105874
47.780091,0.146912,-0.579315,-0.101843
47.780113,0.153412,-0.566010,-0.098605
47.780136,0.158752,-0.553680,-0.097541
47.780159,0.160187,-0.544128,-0.096706
47.780181,0.159515,-0.535309,-0.096826
47.780204,0.160370,-0.525970,-0.098097
47.780227,0.164673,-0.515961,-0.099590
47.780249,0.171265,-0.507172,-0.101540
47.780272,0.178253,-0.502228,-0.102925
47.780295,0.185272,-0.500397,-0.102238
47.780317,0.192902,-0.498474,-0.100560
47.780340,0.200226,-0.496490,-0.098963
47.780363,0.206696,-0.494873,-0.097869
47.780385,0.213013,-0.492340,-0.098456
47.780408,0.220062,-0.488617,-0.100068
47.780431,0.227783,-0.483215,-0.101079
47.780454,0.236237,-0.476013,-0.102546
47.780476,0.245941,-0.468048,-0.106009
47.780499,0.255280,-0.460358,-0.111137
47.780522,0.262970,-0.452698,-0.118103
47.780544,0.267792,-0.445648,-0.125245
47.780567,0.270966,-0.438080,-0.132291
47.780590,0.273468,-0.429077,-0.140206
47.780612,0.276886,-0.419861,-0.149218
47.780635,0.280914,-0.410095,-0.158728
47.780658,0.286621,-0.397766,-0.170446
47.780680,0.292969,-0.382904,-0.183496
47.780703,0.298126,-0.365692,-0.196175
47.780726,0.301331,-0.348083,-0.206771
47.780748,0.303741,-0.333496,-0.214033
47.780771,0.306427,-0.321472,-0.219828
47.780794,0.308289,-0.310516,-0.226753
47.780816,0.310120,-0.298126,-0.234269
47.780839,0.313171,-0.282135,-0.240203
47.780862,0.318817,-0.263214,-0.245547
47.780884,0.325745,-0.245544,-0.251672
47.780907,0.331421,-0.231232,-0.259725
47.780930,0.335968,-0.217896,-0.270130
47.780952,0.341461,-0.204102,-0.280900
47.780975,0.349030,-0.189819,-0.291097
47.780998,0.357788,-0.178192,-0.301305
47.781020,0.366333,-0.169922,-0.310690
47.781043,0.374878,-0.161804,-0.318882
47.781066,0.383575,-0.151764,-0.326919
47.781088,0.391907,-0.140656,-0.334750
47.781111,0.398865,-0.129791,-0.340972
47.781134,0.404327,-0.119843,-0.345570
47.781156,0.408539,-0.111023,-0.350183
47.781179,0.411102,-0.102020,-0.355255
47.781202,0.413452,-0.092896,-0.360426
47.781224,0.416992,-0.084290,-0.364722
47.781247,0.422363,-0.075165,-0.368481
47.781270,0.427765,-0.067627,-0.371545
47.781293,0.433105,-0.063446,-0.374049
47.781315,0.437531,-0.062805,-0.375357
47.781338,0.440308,-0.063599,-0.376239
47.781361,0.441132,-0.063293,-0.377651
47.781383,0.439880,-0.062836,-0.379254
47.781406,0.437164,-0.064728,-0.380244
47.781429,0.433350,-0.069855,-0.380760
47.781451,0.427399,-0.077026,-0.381183
47.781474,0.420746,-0.084412,-0.380907
47.781497,0.414429,-0.091888,-0.378172
47.781519,0.408997,-0.097992,-0.374504
47.781542,0.402679,-0.101166,-0.370785
47.781565,0.396362,-0.100128,-0.367128
47.781587,0.391388,-0.097809,-0.363082
47.781610,0.389008,-0.097748,-0.359135
47.781633,0.388397,-0.098480,-0.356126
47.781655,0.390015,-0.096252,-0.355339
47.781678,0.395721,-0.089081,-0.355869
47.781701,0.405853,-0.078644,-0.356518
47.781723,0.417236,-0.067749,-0.358059
47.781746,0.426453,-0.056427,-0.360384
47.781769,0.433929,-0.042603,-0.362705
47.781791,0.442322,-0.027069,-0.365692
47.781814,0.452881,-0.010193,-0.370297
47.781837,0.464661,0.008850,-0.376779
47.781859,0.476471,0.030151,-0.384735
47.781882,0.488617,0.052979,-0.393186
47.781905,0.500214,0.076630,-0.401533
47.781927,0.511139,0.099884,-0.410946
47.781950,0.521576,0.124268,-0.421239
47.781973,0.533661,0.151031,-0.433440
47.781995,0.546906,0.179321,-0.447873
47.782018,0.559479,0.208405,-0.462983
47.782041,0.569489,0.237976,-0.477266
47.782063,0.576904,0.266388,-0.491564
47.782086,0.582764,0.292206,-0.506516
47.782109,0.587524,0.315857,-0.522223
47.782132,0.592407,0.335968,-0.538972
47.782154,0.598297,0.354309,-0.555763
47.782177,0.605927,0.372528,-0.572670
47.782200,0.615570,0.390594,-0.589914
47.782222,0.627197,0.408356,-0.605497
47.782245,0.640747,0.425476,-0.618761
47.782268,0.653961,0.441742,-0.631252
47.782290,0.664001,0.459473,-0.643828
47.782313,0.669495,0.478912,-0.656216
47.782336,0.672333,0.497009,-0.668812
47.782358,0.675018,0.513092,-0.680654
47.782381,0.677490,0.528809,-0.690140
47.782404,0.677917,0.543854,-0.697683
47.782426,0.674744,0.558258,-0.703448
47.782449,0.669342,0.570526,-0.707348
47.782472,0.664001,0.580231,-0.710086
47.782494,0.660980,0.589600,-0.712162
47.782517,0.661469,0.599487,-0.713535
47.782540,0.664276,0.608093,-0.714866
47.782562,0.667664,0.616119,-0.716474
47.782585,0.671051,0.623535,-0.717571
47.782608,0.674835,0.629517,-0.718046
47.782630,0.678345,0.634735,-0.717012
47.782653,0.681396,0.639496,-0.714091
47.782676,0.683502,0.643036,-0.710218
47.782698,0.685974,0.646698,-0.706290
47.782721,0.688751,0.649750,-0.701667
47.782744,0.691437,0.653351,-0.697411
47.782766,0.692780,0.658844,-0.693726
47.782789,0.693298,0.664551,-0.690805
47.782812,0.694275,0.668091,-0.689185
47.782834,0.695099,0.670746,-0.687851
47.782857,0.694702,0.676025,-0.686402
47.782880,0.691376,0.684540,-0.685223
47.782902,0.684784,0.692474,-0.684424
47.782925,0.675323,0.696136,-0.683834
47.782948,0.664734,0.697571,-0.683469
47.782971,0.654785,0.702484,-0.682487
47.782993,0.646637,0.711090,-0.681896
47.783016,0.639313,0.719513,-0.683063
47.783039,0.630920,0.727753,-0.684532
47.783061,0.621002,0.737579,-0.684825
47.783084,0.611603,0.750000,-0.684637
47.783107,0.604187,0.763092,-0.684709
47.783129,0.600586,0.774536,-0.686702
47.783152,0.601593,0.784515,-0.690826
47.783175,0.606323,0.793274,-0.695849
47.783197,0.610718,0.799133,-0.701290
47.783220,0.612366,0.802155,-0.708089
47.783243,0.611816,0.804962,-0.716673
47.783265,0.611664,0.809784,-0.727542
47.783288,0.612854,0.818237,-0.739396
47.783311,0.614380,0.828735,-0.750167
47.783333,0.615021,0.839966,-0.758864
47.783356,0.615814,0.852325,-0.765167
47.783379,0.618011,0.866669,-0.769690
47.783401,0.622162,0.882355,-0.774789
47.783424,0.626251,0.897919,-0.780797
47.783447,0.628021,0.910431,-0.787203
47.783469,0.625946,0.917511,-0.792996
47.783492,0.619995,0.919556,-0.796669
47.783515,0.611755,0.918549,-0.798745
47.783537,0.603149,0.917419,-0.801373
47.783560,0.596375,0.916199,-0.805964
47.783583,0.590546,0.911316,-0.811531
47.783605,0.583099,0.902008,-0.816246
47.783628,0.573822,0.890015,-0.819260
47.783651,0.564178,0.877533,-0.821666
47.783673,0.556580,0.866913,-0.823986
47.783696,0.549866,0.858826,-0.824086
47.783719,0.542938,0.852631,-0.822334
47.783741,0.534485,0.847748,-0.819808
47.783764,0.525635,0.843903,-0.817158
47.783787,0.517761,0.839233,-0.813764
47.783810,0.510834,0.834869,-0.808620
47.783832,0.504150,0.830933,-0.802873
47.783855,0.498718,0.825531,-0.798454
47.783878,0.495148,0.818604,-0.794692
47.783900,0.493378,0.811615,-0.790835
47.783923,0.491974,0.805878,-0.786872
47.783946,0.491638,0.802979,-0.783298
47.783968,0.493256,0.801025,-0.780735
47.783991,0.495453,0.798187,-0.779670
47.784014,0.497162,0.796692,-0.779988
47.784036,0.496429,0.799133,-0.780144
47.784059,0.495453,0.804199,-0.780017
47.784082,0.495697,0.810638,-0.778629
47.784104,0.497711,0.816772,-0.777255
47.784127,0.502258,0.823242,-0.776997
47.784150,0.508942,0.832123,-0.776504
47.784172,0.516479,0.842896,-0.775174
47.784195,0.523834,0.852661,-0.773156
47.784218,0.531799,0.862305,-0.771219
47.784240,0.540497,0.872803,-0.769991
47.784263,0.547516,0.884460,-0.768848
47.784286,0.550781,0.896179,-0.767883
47.784308,0.550812,0.904785,-0.767766
47.784331,0.549011,0.907043,-0.768417
47.784354,0.546783,0.905090,-0.770067
47.784376,0.542450,0.901978,-0.771745
47.784399,0.534027,0.899780,-0.772518
47.784422,0.522186,0.899780,-0.772449
47.784444,0.509857,0.900452,-0.772045
47.784467,0.499695,0.901489,-0.771731
47.784490,0.492859,0.905304,-0.771986
47.784512,0.489807,0.910187,-0.772953
47.784535,0.488708,0.912506,-0.773264
47.784558,0.488007,0.910919,-0.772387
47.784580,0.487579,0.906952,-0.770958
47.784603,0.486389,0.903992,-0.769215
47.784626,0.484070,0.903229,-0.767050
47.784649,0.479279,0.900696,-0.763008
47.784671,0.473114,0.894653,-0.757623
47.784694,0.466248,0.888458,-0.752027
47.784717,0.461212,0.885101,-0.748079
47.784739,0.456726,0.884491,-0.744252
47.784762,0.451630,0.885773,-0.739480
47.784785,0.445221,0.887207,-0.733820
47.784807,0.439941,0.889862,-0.728607
47.784830,0.436218,0.893005,-0.723355
47.784853,0.432648,0.893951,-0.717697
47.784875,0.427917,0.892212,-0.711758
47.784898,0.423096,0.889709,-0.707098
47.784921,0.419525,0.887543,-0.704828
47.784943,0.416595,0.884766,-0.702507
47.784966,0.413513,0.881958,-0.697563
47.784989,0.410583,0.877533,-0.690458
47.785011,0.407562,0.872711,-0.682721
47.785034,0.402710,0.870422,-0.675948
47.785057,0.394806,0.870422,-0.670661
47.785079,0.385223,0.870209,-0.664907
47.785102,0.376617,0.867920,-0.658509
47.785125,0.368011,0.865143,-0.652348
47.785147,0.358307,0.866364,-0.645338
47.785170,0.347473,0.870758,-0.636914
47.785193,0.337524,0.875244,-0.629628
47.785215,0.327850,0.878998,-0.622920
47.785238,0.317780,0.883057,-0.616116
47.785261,0.307617,0.886932,-0.608311
47.785283,0.298706,0.889954,-0.597452
47.785306,0.291565,0.890930,-0.585638
47.785329,0.286407,0.891693,-0.576162
47.785351,0.283539,0.892609,-0.567470
47.785374,0.282745,0.890564,-0.559305
47.785397,0.282928,0.883301,-0.552932
47.785420,0.282593,0.873016,-0.546443
47.785442,0.281311,0.863342,-0.539942
47.785465,0.279266,0.855377,-0.534708
47.785488,0.276489,0.847931,-0.530081
47.785510,0.271393,0.838928,-0.526466
47.785533,0.266174,0.828674,-0.524050
47.785556,0.265137,0.817688,-0.520210
47.785578,0.266937,0.805206,-0.515626
47.785601,0.266968,0.792725,-0.512060
47.785624,0.264099,0.781219,-0.507977
47.785646,0.261353,0.768219,-0.503989
47.785669,0.261108,0.752380,-0.500486
47.785692,0.261383,0.733612,-0.494733
47.785714,0.258179,0.714355,-0.486176
47.785737,0.251282,0.696259,-0.475702
47.785760,0.242340,0.677155,-0.463796
47.785782,0.231079,0.655426,-0.452885
47.785805,0.216217,0.633545,-0.442054
47.785828,0.198944,0.614197,-0.428490
47.785850,0.183167,0.595764,-0.414057
47.785873,0.170044,0.576935,-0.400367
47.785896,0.158875,0.556702,-0.387251
47.785918,0.148438,0.537567,-0.374868
47.785941,0.139526,0.521423,-0.363160
47.785964,0.131561,0.506531,-0.351112
47.785986,0.123932,0.491364,-0.339614
47.786009,0.115601,0.476929,-0.327576
47.786032,0.108154,0.464081,-0.313956
47.786054,0.104126,0.453278,-0.300540
47.786077,0.103790,0.443817,-0.289418
47.786100,0.105652,0.433929,-0.280875
47.786122,0.107239,0.424072,-0.274046
47.786145,0.107910,0.415527,-0.268202
47.786168,0.107849,0.409058,-0.262885
47.786190,0.108063,0.405518,-0.259356
47.786213,0.108368,0.406403,-0.258139
47.786236,0.108490,0.410889,-0.257890
47.786259,0.109161,0.418182,-0.257097
47.786281,0.110840,0.426361,-0.255615
47.786304,0.114929,0.433655,-0.254527
47.786327,0.118835,0.440948,-0.252761
47.786349,0.119690,0.449585,-0.249770
47.786372,0.117493,0.458557,-0.245070
47.786395,0.115875,0.467468,-0.238970
47.786417,0.115509,0.476440,-0.231767
47.786440,0.116180,0.484894,-0.223855
47.786463,0.115845,0.492981,-0.214319
47.786485,0.113586,0.500122,-0.204232
47.786508,0.111053,0.505920,-0.194820
